,0
158,https://www.yelp.com/biz/sweetgreen-los-angeles-13?osq=Restaurants
159,https://www.yelp.com/biz/thai-coconut-eagle-rock-2?osq=Restaurants
160,https://www.yelp.com/biz/the-vegan-joint-los-angeles-4?osq=Restaurants
161,https://www.yelp.com/biz/sweetgreen-west-hollywood?osq=Restaurants
162,https://www.yelp.com/biz/now-on-9-thai-bistro-valley-village?osq=Restaurants
163,https://www.yelp.com/biz/thai-vegan-beverly-hills-beverly-hills-3?osq=Restaurants
164,https://www.yelp.com/biz/veggie-grill-los-angeles-11?osq=Restaurants
165,https://www.yelp.com/biz/veggie-grill-burbank?osq=Restaurants
166,https://www.yelp.com/biz/sweetgreen-marina-del-rey-2?osq=Restaurants
167,https://www.yelp.com/biz/green-corner-cafe-glendale?osq=Restaurants
168,https://www.yelp.com/biz/pecorino-restaurant-los-angeles?osq=Restaurants
169,https://www.yelp.com/biz/plant-food-wine-venice?osq=Restaurants
170,https://www.yelp.com/biz/taim-west-village-new-york?osq=Restaurants
171,https://www.yelp.com/biz/ny-dosas-new-york?osq=Restaurants
172,https://www.yelp.com/biz/superiority-burger-new-york?osq=Restaurants
173,https://www.yelp.com/biz/govindas-vegetarian-brooklyn?osq=Restaurants
174,https://www.yelp.com/biz/newtown-brooklyn-2?osq=Restaurants
175,https://www.yelp.com/biz/burrito-republic-ridgewood?osq=Restaurants
176,https://www.yelp.com/biz/doaba-deli-new-york-2?osq=Restaurants
177,https://www.yelp.com/biz/pita-pan-brooklyn?osq=Restaurants
178,https://www.yelp.com/biz/dil-e-punjab-deli-new-york-2?osq=Restaurants
179,https://www.yelp.com/biz/green-symphony-new-york-2?osq=Restaurants
180,https://www.yelp.com/biz/duzan-mediterranean-grill-astoria?osq=Restaurants
181,https://www.yelp.com/biz/chick-p-brooklyn?osq=Restaurants
182,https://www.yelp.com/biz/b-and-h-dairy-new-york-2?osq=Restaurants
183,https://www.yelp.com/biz/vegetarian-dim-sum-house-new-york?osq=Restaurants
184,https://www.yelp.com/biz/damas-falafel-house-brooklyn?osq=Restaurants
185,https://www.yelp.com/biz/scoops-and-plates-eatery-brooklyn?osq=Restaurants
186,https://www.yelp.com/biz/maoz-vegetarian-new-york-10?osq=Restaurants
187,https://www.yelp.com/biz/kulushkat-gourmet-falafel-brooklyn?osq=Restaurants
188,https://www.yelp.com/biz/originals-soldier-new-york?osq=Restaurants
189,https://www.yelp.com/biz/el-rancho-burritos-new-york?osq=Restaurants
190,https://www.yelp.com/biz/green-symphony-new-york?osq=Restaurants
191,https://www.yelp.com/biz/natural-blend-brooklyn?osq=Restaurants
192,https://www.yelp.com/biz/just-salad-new-york-34?osq=Restaurants
193,https://www.yelp.com/biz/hoy-wong-restaurant-new-york?osq=Restaurants
194,https://www.yelp.com/biz/ital-fusion-brooklyn?osq=Restaurants
195,https://www.yelp.com/biz/just-salad-new-york-12?osq=Restaurants
196,https://www.yelp.com/biz/rakka-cafe-new-york-2?osq=Restaurants
197,https://www.yelp.com/biz/el-barrio-burritos-brooklyn?osq=Restaurants
198,https://www.yelp.com/biz/cafe-viva-new-york-5?osq=Restaurants
199,https://www.yelp.com/biz/chopt-creative-salad-co-new-york-27?osq=Restaurants
200,https://www.yelp.com/biz/just-salad-new-york-19?osq=Restaurants
201,https://www.yelp.com/biz/market-crates-new-york?osq=Restaurants
202,https://www.yelp.com/biz/natureworks-restaurant-55th-st-new-york?osq=Restaurants
203,https://www.yelp.com/biz/veggies-natural-juice-bar-brooklyn-7?osq=Restaurants
204,https://www.yelp.com/biz/just-salad-new-york-3?osq=Restaurants
205,https://www.yelp.com/biz/just-salad-new-york?osq=Restaurants
206,https://www.yelp.com/biz/just-salad-new-york-44?osq=Restaurants
207,https://www.yelp.com/biz/sri-ganeshs-dosa-house-jersey-city?osq=Restaurants
208,https://www.yelp.com/biz/raja-sweets-and-fast-food-jackson-heights?osq=Restaurants
209,https://www.yelp.com/biz/just-salad-new-york-10?osq=Restaurants
210,https://www.yelp.com/biz/bleu-fine-dairy-n-catering-brooklyn?osq=Restaurants
211,https://www.yelp.com/biz/famous-gyro-and-pizza-jersey-city?osq=Restaurants
212,https://www.yelp.com/biz/xyst-new-york-2?osq=Restaurants
213,https://www.yelp.com/biz/nish-nush-new-york?osq=Restaurants
214,https://www.yelp.com/biz/mint-kitchen-new-york-5?osq=Restaurants
215,https://www.yelp.com/biz/sabai-thai-restaurant-new-york-3?osq=Restaurants
216,https://www.yelp.com/biz/honeygrow-brooklyn?osq=Restaurants
217,https://www.yelp.com/biz/divyas-kitchen-new-york?osq=Restaurants
218,https://www.yelp.com/biz/westville-west-new-york?osq=Restaurants
219,https://www.yelp.com/biz/nix-new-york?osq=Restaurants
220,https://www.yelp.com/biz/footprints-cafe-brooklyn?osq=Restaurants
221,https://www.yelp.com/biz/ital-kitchen-brooklyn-2?osq=Restaurants
222,https://www.yelp.com/biz/hummus-kitchen-new-york-6?osq=Restaurants
223,https://www.yelp.com/biz/red-bamboo-new-york?osq=Restaurants
224,https://www.yelp.com/biz/bali-kitchen-new-york-2?osq=Restaurants
225,https://www.yelp.com/biz/ananda-new-york-4?osq=Restaurants
226,https://www.yelp.com/biz/candle-79-new-york?osq=Restaurants
227,https://www.yelp.com/biz/smac-new-york?osq=Restaurants
228,https://www.yelp.com/biz/indian-table-brooklyn-2?osq=Restaurants
229,https://www.yelp.com/biz/jungle-cafe-brooklyn-2?osq=Restaurants
230,https://www.yelp.com/biz/dill-and-parsley-new-york?osq=Restaurants
231,https://www.yelp.com/biz/india-house-restaurant-brooklyn-4?osq=Restaurants
232,https://www.yelp.com/biz/greedi-vegan-brooklyn-7?osq=Restaurants
233,https://www.yelp.com/biz/nish-nush-new-york-5?osq=Restaurants
234,https://www.yelp.com/biz/nimbooda-brooklyn?osq=Restaurants
235,https://www.yelp.com/biz/le-botaniste-new-york-4?osq=Restaurants
236,https://www.yelp.com/biz/momo-ramen-park-slope?osq=Restaurants
237,https://www.yelp.com/biz/luannes-wild-ginger-franklin-brooklyn?osq=Restaurants
238,https://www.yelp.com/biz/spring-natural-new-york-2?osq=Restaurants
239,https://www.yelp.com/biz/westbourne-new-york?osq=Restaurants
240,https://www.yelp.com/biz/sacred-chow-new-york?osq=Restaurants
241,https://www.yelp.com/biz/the-little-beet-new-york-6?osq=Restaurants
242,https://www.yelp.com/biz/strange-flavor-burger-shack-brooklyn?osq=Restaurants
243,https://www.yelp.com/biz/chennai-garden-by-tiffin-wallah-new-york?osq=Restaurants
244,https://www.yelp.com/biz/fermento-brooklyn-2?osq=Restaurants
245,https://www.yelp.com/biz/taim-nolita-new-york?osq=Restaurants
246,https://www.yelp.com/biz/the-butchers-daughter-new-york?osq=Restaurants
247,https://www.yelp.com/biz/ahimsa-garden-new-york-4?osq=Restaurants
248,https://www.yelp.com/biz/the-hummus-and-pita-new-york-4?osq=Restaurants
249,https://www.yelp.com/biz/awash-ethiopian-restaurant-new-york-3?osq=Restaurants
250,https://www.yelp.com/biz/jisu-vegetarian-new-york?osq=Restaurants
251,https://www.yelp.com/biz/the-shanti-shack-brooklyn?osq=Restaurants
252,https://www.yelp.com/biz/sweetgreen-new-york-4?osq=Restaurants
253,https://www.yelp.com/biz/nanoosh-new-york?osq=Restaurants
254,https://www.yelp.com/biz/saar-indian-bistro-new-york?osq=Restaurants
255,https://www.yelp.com/biz/dosa-royale-brooklyn?osq=Restaurants
256,https://www.yelp.com/biz/saravanaa-bhavan-new-york-7?osq=Restaurants
257,https://www.yelp.com/biz/p-s-kitchen-new-york-3?osq=Restaurants
258,https://www.yelp.com/biz/hummus-market-brooklyn?osq=Restaurants
259,https://www.yelp.com/biz/quantum-leap-new-york?osq=Restaurants
260,https://www.yelp.com/biz/quantum-leap-new-york-4?osq=Restaurants
261,https://www.yelp.com/biz/shabu-garden-new-york-2?osq=Restaurants
262,https://www.yelp.com/biz/baba-cool-brooklyn?osq=Restaurants
263,https://www.yelp.com/biz/sweetgreen-brooklyn-2?osq=Restaurants
264,https://www.yelp.com/biz/adyar-ananda-bhavan-new-york?osq=Restaurants
265,https://www.yelp.com/biz/ginger-root-vegan-new-york-2?osq=Restaurants
266,https://www.yelp.com/biz/samudra-vegetarian-restaurant-and-chaat-house-jackson-heights?osq=Restaurants
267,https://www.yelp.com/biz/der-krung-thai-cuisine-new-york-2?osq=Restaurants
268,https://www.yelp.com/biz/sweetgreen-brooklyn-5?osq=Restaurants
269,https://www.yelp.com/biz/nanoosh-new-york-3?osq=Restaurants
